Id,IndicatorCode,SpatialDimension,WorldBankIncomeGroup,TimeDimension,TimeDim,DisaggregatingDimension1,Sex,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,Prevalence,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
16047196,NCD_BMI_30A,COUNTRY,UGA,YEAR,1999,SEX,Female,,,,,,,3.8 [2.2-5.8],3.8,2.2,5.8,,2017-09-22T09:47:31Z,1999,1999-01-01,1999-12-31
16047197,NCD_BMI_30A,COUNTRY,UGA,YEAR,2000,SEX,Female,,,,,,,3.9 [2.4-6.0],3.9,2.4,6.0,,2017-09-22T09:47:31Z,2000,2000-01-01,2000-12-31
16047198,NCD_BMI_30A,COUNTRY,UGA,YEAR,2001,SEX,Female,,,,,,,4.1 [2.6-6.2],4.1,2.6,6.2,,2017-09-22T09:47:31Z,2001,2001-01-01,2001-12-31
16047199,NCD_BMI_30A,COUNTRY,UGA,YEAR,2002,SEX,Female,,,,,,,4.4 [2.7-6.5],4.4,2.7,6.5,,2017-09-22T09:47:31Z,2002,2002-01-01,2002-12-31
16047200,NCD_BMI_30A,COUNTRY,UGA,YEAR,2003,SEX,Female,,,,,,,4.6 [2.9-6.8],4.6,2.9,6.8,,2017-09-22T09:47:31Z,2003,2003-01-01,2003-12-31
16047201,NCD_BMI_30A,COUNTRY,UGA,YEAR,2004,SEX,Female,,,,,,,4.8 [3.1-7.1],4.8,3.1,7.1,,2017-09-22T09:47:31Z,2004,2004-01-01,2004-12-31
16047202,NCD_BMI_30A,COUNTRY,UGA,YEAR,2005,SEX,Female,,,,,,,5.0 [3.2-7.3],5.0,3.2,7.3,,2017-09-22T09:47:31Z,2005,2005-01-01,2005-12-31
16047203,NCD_BMI_30A,COUNTRY,UGA,YEAR,2006,SEX,Female,,,,,,,5.3 [3.5-7.7],5.3,3.5,7.7,,2017-09-22T09:47:31Z,2006,2006-01-01,2006-12-31
16047204,NCD_BMI_30A,COUNTRY,UGA,YEAR,2007,SEX,Female,,,,,,,5.6 [3.7-8.0],5.6,3.7,8.0,,2017-09-22T09:47:31Z,2007,2007-01-01,2007-12-31
16047205,NCD_BMI_30A,COUNTRY,UGA,YEAR,2008,SEX,Female,,,,,,,5.9 [3.8-8.4],5.9,3.8,8.4,,2017-09-22T09:47:31Z,2008,2008-01-01,2008-12-31
16047206,NCD_BMI_30A,COUNTRY,UGA,YEAR,2009,SEX,Female,,,,,,,6.1 [4.0-8.7],6.1,4.0,8.7,,2017-09-22T09:47:31Z,2009,2009-01-01,2009-12-31
16047207,NCD_BMI_30A,COUNTRY,UGA,YEAR,2010,SEX,Female,,,,,,,6.5 [4.2-9.2],6.5,4.2,9.2,,2017-09-22T09:47:31Z,2010,2010-01-01,2010-12-31
16047208,NCD_BMI_30A,COUNTRY,UGA,YEAR,2011,SEX,Female,,,,,,,6.8 [4.5-9.6],6.8,4.5,9.6,,2017-09-22T09:47:31Z,2011,2011-01-01,2011-12-31
16047209,NCD_BMI_30A,COUNTRY,UGA,YEAR,2012,SEX,Female,,,,,,,7.1 [4.7-10.1],7.1,4.7,10.1,,2017-09-22T09:47:31Z,2012,2012-01-01,2012-12-31
16047210,NCD_BMI_30A,COUNTRY,UGA,YEAR,2013,SEX,Female,,,,,,,7.5 [4.9-10.6],7.5,4.9,10.6,,2017-09-22T09:47:31Z,2013,2013-01-01,2013-12-31
16047211,NCD_BMI_30A,COUNTRY,UGA,YEAR,2014,SEX,Female,,,,,,,7.8 [5.1-11.2],7.8,5.1,11.2,,2017-09-22T09:47:31Z,2014,2014-01-01,2014-12-31
16047212,NCD_BMI_30A,COUNTRY,UGA,YEAR,2015,SEX,Female,,,,,,,8.2 [5.4-11.8],8.2,5.4,11.8,,2017-09-22T09:47:31Z,2015,2015-01-01,2015-12-31
16047213,NCD_BMI_30A,COUNTRY,UGA,YEAR,2016,SEX,Female,,,,,,,8.6 [5.5-12.4],8.6,5.5,12.4,,2017-09-22T09:47:31Z,2016,2016-01-01,2016-12-31
16047214,NCD_BMI_30A,COUNTRY,UKR,YEAR,1975,SEX,Female,,,,,,,16.5 [9.0-26.6],16.5,9.0,26.6,,2017-09-22T09:47:31Z,1975,1975-01-01,1975-12-31
16047215,NCD_BMI_30A,COUNTRY,UKR,YEAR,1976,SEX,Female,,,,,,,16.8 [9.4-26.6],16.8,9.4,26.6,,2017-09-22T09:47:31Z,1976,1976-01-01,1976-12-31
16047216,NCD_BMI_30A,COUNTRY,UKR,YEAR,1977,SEX,Female,,,,,,,17.1 [9.8-26.5],17.1,9.8,26.5,,2017-09-22T09:47:31Z,1977,1977-01-01,1977-12-31
16047217,NCD_BMI_30A,COUNTRY,UKR,YEAR,1978,SEX,Female,,,,,,,17.4 [10.3-26.4],17.4,10.3,26.4,,2017-09-22T09:47:31Z,1978,1978-01-01,1978-12-31
16047218,NCD_BMI_30A,COUNTRY,UKR,YEAR,1979,SEX,Female,,,,,,,17.7 [10.6-26.5],17.7,10.6,26.5,,2017-09-22T09:47:31Z,1979,1979-01-01,1979-12-31
16047219,NCD_BMI_30A,COUNTRY,UKR,YEAR,1980,SEX,Female,,,,,,,18.0 [11.0-26.6],18.0,11.0,26.6,,2017-09-22T09:47:31Z,1980,1980-01-01,1980-12-31
16047220,NCD_BMI_30A,COUNTRY,UKR,YEAR,1981,SEX,Female,,,,,,,18.3 [11.4-26.7],18.3,11.4,26.7,,2017-09-22T09:47:31Z,1981,1981-01-01,1981-12-31
16047221,NCD_BMI_30A,COUNTRY,UKR,YEAR,1982,SEX,Female,,,,,,,18.7 [11.8-26.9],18.7,11.8,26.9,,2017-09-22T09:47:31Z,1982,1982-01-01,1982-12-31
16047222,NCD_BMI_30A,COUNTRY,UKR,YEAR,1983,SEX,Female,,,,,,,19.0 [12.2-27.0],19.0,12.2,27.0,,2017-09-22T09:47:31Z,1983,1983-01-01,1983-12-31
16047223,NCD_BMI_30A,COUNTRY,UKR,YEAR,1984,SEX,Female,,,,,,,19.3 [12.5-27.2],19.3,12.5,27.2,,2017-09-22T09:47:31Z,1984,1984-01-01,1984-12-31
16047224,NCD_BMI_30A,COUNTRY,UKR,YEAR,1985,SEX,Female,,,,,,,19.5 [12.8-27.3],19.5,12.8,27.3,,2017-09-22T09:47:31Z,1985,1985-01-01,1985-12-31
16047225,NCD_BMI_30A,COUNTRY,UKR,YEAR,1986,SEX,Female,,,,,,,19.8 [13.2-27.5],19.8,13.2,27.5,,2017-09-22T09:47:31Z,1986,1986-01-01,1986-12-31
16047226,NCD_BMI_30A,COUNTRY,UKR,YEAR,1987,SEX,Female,,,,,,,20.1 [13.5-27.7],20.1,13.5,27.7,,2017-09-22T09:47:31Z,1987,1987-01-01,1987-12-31
16047227,NCD_BMI_30A,COUNTRY,UKR,YEAR,1988,SEX,Female,,,,,,,20.4 [13.9-27.8],20.4,13.9,27.8,,2017-09-22T09:47:31Z,1988,1988-01-01,1988-12-31
16047228,NCD_BMI_30A,COUNTRY,UKR,YEAR,1989,SEX,Female,,,,,,,20.6 [14.1-28.0],20.6,14.1,28.0,,2017-09-22T09:47:31Z,1989,1989-01-01,1989-12-31
16047229,NCD_BMI_30A,COUNTRY,UKR,YEAR,1990,SEX,Female,,,,,,,20.8 [14.5-28.1],20.8,14.5,28.1,,2017-09-22T09:47:31Z,1990,1990-01-01,1990-12-31
16047230,NCD_BMI_30A,COUNTRY,UKR,YEAR,1991,SEX,Female,,,,,,,21.1 [14.7-28.2],21.1,14.7,28.2,,2017-09-22T09:47:31Z,1991,1991-01-01,1991-12-31
16047231,NCD_BMI_30A,COUNTRY,UKR,YEAR,1992,SEX,Female,,,,,,,21.3 [14.9-28.3],21.3,14.9,28.3,,2017-09-22T09:47:31Z,1992,1992-01-01,1992-12-31
16047232,NCD_BMI_30A,COUNTRY,UKR,YEAR,1993,SEX,Female,,,,,,,21.4 [15.1-28.5],21.4,15.1,28.5,,2017-09-22T09:47:32Z,1993,1993-01-01,1993-12-31
16047233,NCD_BMI_30A,COUNTRY,UKR,YEAR,1994,SEX,Female,,,,,,,21.6 [15.4-28.6],21.6,15.4,28.6,,2017-09-22T09:47:32Z,1994,1994-01-01,1994-12-31
16047234,NCD_BMI_30A,COUNTRY,UKR,YEAR,1995,SEX,Female,,,,,,,21.8 [15.5-28.8],21.8,15.5,28.8,,2017-09-22T09:47:32Z,1995,1995-01-01,1995-12-31
16047235,NCD_BMI_30A,COUNTRY,UKR,YEAR,1996,SEX,Female,,,,,,,21.9 [15.7-28.9],21.9,15.7,28.9,,2017-09-22T09:47:32Z,1996,1996-01-01,1996-12-31
16047236,NCD_BMI_30A,COUNTRY,UKR,YEAR,1997,SEX,Female,,,,,,,22.1 [15.8-29.0],22.1,15.8,29.0,,2017-09-22T09:47:32Z,1997,1997-01-01,1997-12-31
16047237,NCD_BMI_30A,COUNTRY,UKR,YEAR,1998,SEX,Female,,,,,,,22.2 [16.0-29.2],22.2,16.0,29.2,,2017-09-22T09:47:32Z,1998,1998-01-01,1998-12-31
16047238,NCD_BMI_30A,COUNTRY,UKR,YEAR,1999,SEX,Female,,,,,,,22.3 [16.2-29.3],22.3,16.2,29.3,,2017-09-22T09:47:32Z,1999,1999-01-01,1999-12-31
16047239,NCD_BMI_30A,COUNTRY,UKR,YEAR,2000,SEX,Female,,,,,,,22.5 [16.3-29.4],22.5,16.3,29.4,,2017-09-22T09:47:32Z,2000,2000-01-01,2000-12-31
16047240,NCD_BMI_30A,COUNTRY,UKR,YEAR,2001,SEX,Female,,,,,,,22.6 [16.4-29.6],22.6,16.4,29.6,,2017-09-22T09:47:32Z,2001,2001-01-01,2001-12-31
16047241,NCD_BMI_30A,COUNTRY,UKR,YEAR,2002,SEX,Female,,,,,,,22.8 [16.6-29.7],22.8,16.6,29.7,,2017-09-22T09:47:32Z,2002,2002-01-01,2002-12-31
16047242,NCD_BMI_30A,COUNTRY,UKR,YEAR,2003,SEX,Female,,,,,,,23.0 [16.7-29.9],23.0,16.7,29.9,,2017-09-22T09:47:32Z,2003,2003-01-01,2003-12-31
16047243,NCD_BMI_30A,COUNTRY,UKR,YEAR,2004,SEX,Female,,,,,,,23.2 [16.9-30.2],23.2,16.9,30.2,,2017-09-22T09:47:32Z,2004,2004-01-01,2004-12-31
16047244,NCD_BMI_30A,COUNTRY,UKR,YEAR,2005,SEX,Female,,,,,,,23.4 [17.0-30.3],23.4,17.0,30.3,,2017-09-22T09:47:32Z,2005,2005-01-01,2005-12-31
16047245,NCD_BMI_30A,COUNTRY,UKR,YEAR,2006,SEX,Female,,,,,,,23.5 [17.1-30.6],23.5,17.1,30.6,,2017-09-22T09:47:32Z,2006,2006-01-01,2006-12-31
16047246,NCD_BMI_30A,COUNTRY,UKR,YEAR,2007,SEX,Female,,,,,,,23.7 [17.3-30.8],23.7,17.3,30.8,,2017-09-22T09:47:32Z,2007,2007-01-01,2007-12-31
16047247,NCD_BMI_30A,COUNTRY,UKR,YEAR,2008,SEX,Female,,,,,,,23.9 [17.4-31.1],23.9,17.4,31.1,,2017-09-22T09:47:32Z,2008,2008-01-01,2008-12-31
16047248,NCD_BMI_30A,COUNTRY,UKR,YEAR,2009,SEX,Female,,,,,,,24.2 [17.6-31.4],24.2,17.6,31.4,,2017-09-22T09:47:32Z,2009,2009-01-01,2009-12-31
16047249,NCD_BMI_30A,COUNTRY,UKR,YEAR,2010,SEX,Female,,,,,,,24.4 [17.7-31.7],24.4,17.7,31.7,,2017-09-22T09:47:32Z,2010,2010-01-01,2010-12-31
16047250,NCD_BMI_30A,COUNTRY,UKR,YEAR,2011,SEX,Female,,,,,,,24.6 [17.8-32.1],24.6,17.8,32.1,,2017-09-22T09:47:32Z,2011,2011-01-01,2011-12-31
16047251,NCD_BMI_30A,COUNTRY,UKR,YEAR,2012,SEX,Female,,,,,,,24.8 [17.9-32.4],24.8,17.9,32.4,,2017-09-22T09:47:32Z,2012,2012-01-01,2012-12-31
16047252,NCD_BMI_30A,COUNTRY,UKR,YEAR,2013,SEX,Female,,,,,,,25.0 [18.0-32.8],25.0,18.0,32.8,,2017-09-22T09:47:32Z,2013,2013-01-01,2013-12-31
16047253,NCD_BMI_30A,COUNTRY,UKR,YEAR,2014,SEX,Female,,,,,,,25.2 [18.0-33.2],25.2,18.0,33.2,,2017-09-22T09:47:32Z,2014,2014-01-01,2014-12-31
16047254,NCD_BMI_30A,COUNTRY,UKR,YEAR,2015,SEX,Female,,,,,,,25.5 [18.0-33.7],25.5,18.0,33.7,,2017-09-22T09:47:32Z,2015,2015-01-01,2015-12-31
16047255,NCD_BMI_30A,COUNTRY,UKR,YEAR,2016,SEX,Female,,,,,,,25.7 [18.0-34.2],25.7,18.0,34.2,,2017-09-22T09:47:32Z,2016,2016-01-01,2016-12-31
16047256,NCD_BMI_30A,COUNTRY,ARE,YEAR,1975,SEX,Female,,,,,,,24.1 [15.9-33.6],24.1,15.9,33.6,,2017-09-22T09:47:32Z,1975,1975-01-01,1975-12-31
16047257,NCD_BMI_30A,COUNTRY,ARE,YEAR,1976,SEX,Female,,,,,,,24.4 [16.4-33.6],24.4,16.4,33.6,,2017-09-22T09:47:32Z,1976,1976-01-01,1976-12-31
16047258,NCD_BMI_30A,COUNTRY,ARE,YEAR,1977,SEX,Female,,,,,,,24.8 [16.9-33.7],24.8,16.9,33.7,,2017-09-22T09:47:32Z,1977,1977-01-01,1977-12-31
16047259,NCD_BMI_30A,COUNTRY,ARE,YEAR,1978,SEX,Female,,,,,,,25.1 [17.4-33.7],25.1,17.4,33.7,,2017-09-22T09:47:32Z,1978,1978-01-01,1978-12-31
16047260,NCD_BMI_30A,COUNTRY,ARE,YEAR,1979,SEX,Female,,,,,,,25.4 [18.0-33.8],25.4,18.0,33.8,,2017-09-22T09:47:32Z,1979,1979-01-01,1979-12-31
16047261,NCD_BMI_30A,COUNTRY,ARE,YEAR,1980,SEX,Female,,,,,,,25.8 [18.5-34.0],25.8,18.5,34.0,,2017-09-22T09:47:32Z,1980,1980-01-01,1980-12-31
16047262,NCD_BMI_30A,COUNTRY,ARE,YEAR,1981,SEX,Female,,,,,,,26.1 [19.0-34.2],26.1,19.0,34.2,,2017-09-22T09:47:32Z,1981,1981-01-01,1981-12-31
16047263,NCD_BMI_30A,COUNTRY,ARE,YEAR,1982,SEX,Female,,,,,,,26.5 [19.5-34.2],26.5,19.5,34.2,,2017-09-22T09:47:32Z,1982,1982-01-01,1982-12-31
16047264,NCD_BMI_30A,COUNTRY,ARE,YEAR,1983,SEX,Female,,,,,,,26.8 [20.0-34.4],26.8,20.0,34.4,,2017-09-22T09:47:32Z,1983,1983-01-01,1983-12-31
16047265,NCD_BMI_30A,COUNTRY,ARE,YEAR,1984,SEX,Female,,,,,,,27.1 [20.4-34.5],27.1,20.4,34.5,,2017-09-22T09:47:32Z,1984,1984-01-01,1984-12-31
16047266,NCD_BMI_30A,COUNTRY,ARE,YEAR,1985,SEX,Female,,,,,,,27.4 [20.9-34.6],27.4,20.9,34.6,,2017-09-22T09:47:32Z,1985,1985-01-01,1985-12-31
16047267,NCD_BMI_30A,COUNTRY,ARE,YEAR,1986,SEX,Female,,,,,,,27.7 [21.3-34.7],27.7,21.3,34.7,,2017-09-22T09:47:32Z,1986,1986-01-01,1986-12-31
16047268,NCD_BMI_30A,COUNTRY,ARE,YEAR,1987,SEX,Female,,,,,,,28.0 [21.7-34.9],28.0,21.7,34.9,,2017-09-22T09:47:32Z,1987,1987-01-01,1987-12-31
16047269,NCD_BMI_30A,COUNTRY,ARE,YEAR,1988,SEX,Female,,,,,,,28.3 [22.1-35.0],28.3,22.1,35.0,,2017-09-22T09:47:33Z,1988,1988-01-01,1988-12-31
16047270,NCD_BMI_30A,COUNTRY,ARE,YEAR,1989,SEX,Female,,,,,,,28.6 [22.5-35.2],28.6,22.5,35.2,,2017-09-22T09:47:33Z,1989,1989-01-01,1989-12-31
16047271,NCD_BMI_30A,COUNTRY,ARE,YEAR,1990,SEX,Female,,,,,,,28.9 [22.9-35.5],28.9,22.9,35.5,,2017-09-22T09:47:33Z,1990,1990-01-01,1990-12-31
16047272,NCD_BMI_30A,COUNTRY,ARE,YEAR,1991,SEX,Female,,,,,,,29.3 [23.2-35.6],29.3,23.2,35.6,,2017-09-22T09:47:33Z,1991,1991-01-01,1991-12-31
16047273,NCD_BMI_30A,COUNTRY,ARE,YEAR,1992,SEX,Female,,,,,,,29.6 [23.6-35.8],29.6,23.6,35.8,,2017-09-22T09:47:33Z,1992,1992-01-01,1992-12-31
16047274,NCD_BMI_30A,COUNTRY,ARE,YEAR,1993,SEX,Female,,,,,,,29.9 [23.9-36.1],29.9,23.9,36.1,,2017-09-22T09:47:33Z,1993,1993-01-01,1993-12-31
16047275,NCD_BMI_30A,COUNTRY,ARE,YEAR,1994,SEX,Female,,,,,,,30.2 [24.3-36.3],30.2,24.3,36.3,,2017-09-22T09:47:33Z,1994,1994-01-01,1994-12-31
16047276,NCD_BMI_30A,COUNTRY,ARE,YEAR,1995,SEX,Female,,,,,,,30.6 [24.7-36.5],30.6,24.7,36.5,,2017-09-22T09:47:33Z,1995,1995-01-01,1995-12-31
16047277,NCD_BMI_30A,COUNTRY,ARE,YEAR,1996,SEX,Female,,,,,,,30.9 [25.1-36.8],30.9,25.1,36.8,,2017-09-22T09:47:33Z,1996,1996-01-01,1996-12-31
16047278,NCD_BMI_30A,COUNTRY,ARE,YEAR,1997,SEX,Female,,,,,,,31.3 [25.5-37.2],31.3,25.5,37.2,,2017-09-22T09:47:33Z,1997,1997-01-01,1997-12-31
16047279,NCD_BMI_30A,COUNTRY,ARE,YEAR,1998,SEX,Female,,,,,,,31.8 [26.0-37.6],31.8,26.0,37.6,,2017-09-22T09:47:33Z,1998,1998-01-01,1998-12-31
16047280,NCD_BMI_30A,COUNTRY,ARE,YEAR,1999,SEX,Female,,,,,,,32.2 [26.4-38.0],32.2,26.4,38.0,,2017-09-22T09:47:33Z,1999,1999-01-01,1999-12-31
16047281,NCD_BMI_30A,COUNTRY,ARE,YEAR,2000,SEX,Female,,,,,,,32.7 [26.9-38.4],32.7,26.9,38.4,,2017-09-22T09:47:33Z,2000,2000-01-01,2000-12-31
16047282,NCD_BMI_30A,COUNTRY,ARE,YEAR,2001,SEX,Female,,,,,,,33.2 [27.4-38.9],33.2,27.4,38.9,,2017-09-22T09:47:33Z,2001,2001-01-01,2001-12-31
16047283,NCD_BMI_30A,COUNTRY,ARE,YEAR,2002,SEX,Female,,,,,,,33.7 [27.8-39.4],33.7,27.8,39.4,,2017-09-22T09:47:33Z,2002,2002-01-01,2002-12-31
16047284,NCD_BMI_30A,COUNTRY,ARE,YEAR,2003,SEX,Female,,,,,,,34.2 [28.3-40.0],34.2,28.3,40.0,,2017-09-22T09:47:33Z,2003,2003-01-01,2003-12-31
16047285,NCD_BMI_30A,COUNTRY,ARE,YEAR,2004,SEX,Female,,,,,,,34.7 [28.8-40.5],34.7,28.8,40.5,,2017-09-22T09:47:33Z,2004,2004-01-01,2004-12-31
16047286,NCD_BMI_30A,COUNTRY,ARE,YEAR,2005,SEX,Female,,,,,,,35.2 [29.2-41.0],35.2,29.2,41.0,,2017-09-22T09:47:33Z,2005,2005-01-01,2005-12-31
16047287,NCD_BMI_30A,COUNTRY,ARE,YEAR,2006,SEX,Female,,,,,,,35.7 [29.8-41.6],35.7,29.8,41.6,,2017-09-22T09:47:33Z,2006,2006-01-01,2006-12-31
16047288,NCD_BMI_30A,COUNTRY,ARE,YEAR,2007,SEX,Female,,,,,,,36.3 [30.3-42.2],36.3,30.3,42.2,,2017-09-22T09:47:33Z,2007,2007-01-01,2007-12-31
16047289,NCD_BMI_30A,COUNTRY,ARE,YEAR,2008,SEX,Female,,,,,,,36.8 [30.7-42.9],36.8,30.7,42.9,,2017-09-22T09:47:33Z,2008,2008-01-01,2008-12-31
16047290,NCD_BMI_30A,COUNTRY,ARE,YEAR,2009,SEX,Female,,,,,,,37.3 [31.2-43.5],37.3,31.2,43.5,,2017-09-22T09:47:33Z,2009,2009-01-01,2009-12-31
16047291,NCD_BMI_30A,COUNTRY,ARE,YEAR,2010,SEX,Female,,,,,,,37.9 [31.6-44.2],37.9,31.6,44.2,,2017-09-22T09:47:33Z,2010,2010-01-01,2010-12-31
16047292,NCD_BMI_30A,COUNTRY,ARE,YEAR,2011,SEX,Female,,,,,,,38.4 [32.0-45.0],38.4,32.0,45.0,,2017-09-22T09:47:33Z,2011,2011-01-01,2011-12-31
16047293,NCD_BMI_30A,COUNTRY,ARE,YEAR,2012,SEX,Female,,,,,,,38.9 [32.4-45.7],38.9,32.4,45.7,,2017-09-22T09:47:33Z,2012,2012-01-01,2012-12-31
16047294,NCD_BMI_30A,COUNTRY,ARE,YEAR,2013,SEX,Female,,,,,,,39.5 [32.7-46.4],39.5,32.7,46.4,,2017-09-22T09:47:33Z,2013,2013-01-01,2013-12-31
16047295,NCD_BMI_30A,COUNTRY,ARE,YEAR,2014,SEX,Female,,,,,,,40.0 [33.1-47.2],40.0,33.1,47.2,,2017-09-22T09:47:33Z,2014,2014-01-01,2014-12-31
16047296,NCD_BMI_30A,COUNTRY,ARE,YEAR,2015,SEX,Female,,,,,,,40.5 [33.4-48.0],40.5,33.4,48.0,,2017-09-22T09:47:33Z,2015,2015-01-01,2015-12-31
16047297,NCD_BMI_30A,COUNTRY,ARE,YEAR,2016,SEX,Female,,,,,,,41.0 [33.7-48.8],41.0,33.7,48.8,,2017-09-22T09:47:33Z,2016,2016-01-01,2016-12-31
16047298,NCD_BMI_30A,COUNTRY,GBR,YEAR,1975,SEX,Female,,,,,,,10.8 [7.2-15.0],10.8,7.2,15.0,,2017-09-22T09:47:33Z,1975,1975-01-01,1975-12-31
16047299,NCD_BMI_30A,COUNTRY,GBR,YEAR,1976,SEX,Female,,,,,,,11.0 [7.6-15.0],11.0,7.6,15.0,,2017-09-22T09:47:33Z,1976,1976-01-01,1976-12-31
16047300,NCD_BMI_30A,COUNTRY,GBR,YEAR,1977,SEX,Female,,,,,,,11.3 [8.0-15.0],11.3,8.0,15.0,,2017-09-22T09:47:33Z,1977,1977-01-01,1977-12-31
16047301,NCD_BMI_30A,COUNTRY,GBR,YEAR,1978,SEX,Female,,,,,,,11.6 [8.4-15.1],11.6,8.4,15.1,,2017-09-22T09:47:33Z,1978,1978-01-01,1978-12-31
16047302,NCD_BMI_30A,COUNTRY,GBR,YEAR,1979,SEX,Female,,,,,,,11.9 [8.8-15.3],11.9,8.8,15.3,,2017-09-22T09:47:33Z,1979,1979-01-01,1979-12-31
16047303,NCD_BMI_30A,COUNTRY,GBR,YEAR,1980,SEX,Female,,,,,,,12.2 [9.2-15.5],12.2,9.2,15.5,,2017-09-22T09:47:33Z,1980,1980-01-01,1980-12-31
16047304,NCD_BMI_30A,COUNTRY,GBR,YEAR,1981,SEX,Female,,,,,,,12.5 [9.6-15.7],12.5,9.6,15.7,,2017-09-22T09:47:34Z,1981,1981-01-01,1981-12-31
16047305,NCD_BMI_30A,COUNTRY,GBR,YEAR,1982,SEX,Female,,,,,,,12.8 [10.0-15.9],12.8,10.0,15.9,,2017-09-22T09:47:34Z,1982,1982-01-01,1982-12-31
16047306,NCD_BMI_30A,COUNTRY,GBR,YEAR,1983,SEX,Female,,,,,,,13.1 [10.4-16.0],13.1,10.4,16.0,,2017-09-22T09:47:34Z,1983,1983-01-01,1983-12-31
16047307,NCD_BMI_30A,COUNTRY,GBR,YEAR,1984,SEX,Female,,,,,,,13.5 [10.8-16.3],13.5,10.8,16.3,,2017-09-22T09:47:34Z,1984,1984-01-01,1984-12-31
16047308,NCD_BMI_30A,COUNTRY,GBR,YEAR,1985,SEX,Female,,,,,,,13.8 [11.3-16.5],13.8,11.3,16.5,,2017-09-22T09:47:34Z,1985,1985-01-01,1985-12-31
16047309,NCD_BMI_30A,COUNTRY,GBR,YEAR,1986,SEX,Female,,,,,,,14.1 [11.7-16.8],14.1,11.7,16.8,,2017-09-22T09:47:34Z,1986,1986-01-01,1986-12-31
16047310,NCD_BMI_30A,COUNTRY,GBR,YEAR,1987,SEX,Female,,,,,,,14.5 [12.1-17.1],14.5,12.1,17.1,,2017-09-22T09:47:34Z,1987,1987-01-01,1987-12-31
16047311,NCD_BMI_30A,COUNTRY,GBR,YEAR,1988,SEX,Female,,,,,,,14.8 [12.4-17.4],14.8,12.4,17.4,,2017-09-22T09:47:34Z,1988,1988-01-01,1988-12-31
16047312,NCD_BMI_30A,COUNTRY,GBR,YEAR,1989,SEX,Female,,,,,,,15.2 [12.8-17.7],15.2,12.8,17.7,,2017-09-22T09:47:34Z,1989,1989-01-01,1989-12-31
16047313,NCD_BMI_30A,COUNTRY,GBR,YEAR,1990,SEX,Female,,,,,,,15.6 [13.2-18.1],15.6,13.2,18.1,,2017-09-22T09:47:34Z,1990,1990-01-01,1990-12-31
16047314,NCD_BMI_30A,COUNTRY,GBR,YEAR,1991,SEX,Female,,,,,,,16.0 [13.6-18.4],16.0,13.6,18.4,,2017-09-22T09:47:34Z,1991,1991-01-01,1991-12-31
16047315,NCD_BMI_30A,COUNTRY,GBR,YEAR,1992,SEX,Female,,,,,,,16.4 [14.1-18.8],16.4,14.1,18.8,,2017-09-22T09:47:34Z,1992,1992-01-01,1992-12-31
16047316,NCD_BMI_30A,COUNTRY,GBR,YEAR,1993,SEX,Female,,,,,,,16.8 [14.5-19.2],16.8,14.5,19.2,,2017-09-22T09:47:34Z,1993,1993-01-01,1993-12-31
16047317,NCD_BMI_30A,COUNTRY,GBR,YEAR,1994,SEX,Female,,,,,,,17.3 [15.0-19.6],17.3,15.0,19.6,,2017-09-22T09:47:34Z,1994,1994-01-01,1994-12-31
16047318,NCD_BMI_30A,COUNTRY,GBR,YEAR,1995,SEX,Female,,,,,,,17.7 [15.5-20.1],17.7,15.5,20.1,,2017-09-22T09:47:34Z,1995,1995-01-01,1995-12-31
16047319,NCD_BMI_30A,COUNTRY,GBR,YEAR,1996,SEX,Female,,,,,,,18.2 [15.9-20.5],18.2,15.9,20.5,,2017-09-22T09:47:34Z,1996,1996-01-01,1996-12-31
16047320,NCD_BMI_30A,COUNTRY,GBR,YEAR,1997,SEX,Female,,,,,,,18.7 [16.5-20.9],18.7,16.5,20.9,,2017-09-22T09:47:34Z,1997,1997-01-01,1997-12-31
16047321,NCD_BMI_30A,COUNTRY,GBR,YEAR,1998,SEX,Female,,,,,,,19.1 [17.0-21.4],19.1,17.0,21.4,,2017-09-22T09:47:34Z,1998,1998-01-01,1998-12-31
16047322,NCD_BMI_30A,COUNTRY,GBR,YEAR,1999,SEX,Female,,,,,,,19.6 [17.5-22.0],19.6,17.5,22.0,,2017-09-22T09:47:34Z,1999,1999-01-01,1999-12-31
16047323,NCD_BMI_30A,COUNTRY,GBR,YEAR,2000,SEX,Female,,,,,,,20.1 [18.0-22.4],20.1,18.0,22.4,,2017-09-22T09:47:34Z,2000,2000-01-01,2000-12-31
16047324,NCD_BMI_30A,COUNTRY,GBR,YEAR,2001,SEX,Female,,,,,,,20.6 [18.5-22.9],20.6,18.5,22.9,,2017-09-22T09:47:34Z,2001,2001-01-01,2001-12-31
16047325,NCD_BMI_30A,COUNTRY,GBR,YEAR,2002,SEX,Female,,,,,,,21.2 [19.0-23.5],21.2,19.0,23.5,,2017-09-22T09:47:34Z,2002,2002-01-01,2002-12-31
16047326,NCD_BMI_30A,COUNTRY,GBR,YEAR,2003,SEX,Female,,,,,,,21.7 [19.5-24.0],21.7,19.5,24.0,,2017-09-22T09:47:34Z,2003,2003-01-01,2003-12-31
